p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
7.71E-42,1.542848128,0.616,0.093,3,Emb,,,,,,,,
4.61E-30,1.515130628,0.493,0.085,3,Smpdl3a,,,,,,,,
1.01E-31,1.512425389,0.428,0.053,3,Ifi30,,,,,,,,
1.68E-64,1.507963035,0.935,0.322,3,Cst3,,,,,,,,
5.25E-48,1.485883381,0.804,0.203,3,Npc2,,,,,,,,
1.17E-58,1.458802329,0.942,0.369,3,Tmsb10,,,,,,,,
2.08E-33,1.449380296,0.406,0.03,3,Pld4,,,,,,,,
2.72E-57,1.420798184,0.913,0.492,3,Ly6c2,,,,,,,,
1.04E-15,1.402165845,0.254,0.031,3,Ccl3,,,,,,,,
3.73E-38,1.3978291,0.449,0.035,3,Cd68,,,,,,,,
1.87E-31,1.386700463,0.551,0.099,3,Napsa,,,,,,,,
1.25E-30,1.381138304,0.406,0.036,3,Gm2a,,,,,,,,
4.36E-22,1.375122675,0.304,0.028,3,Mpeg1,,,,,,,,
1.27E-32,1.36431552,0.442,0.044,3,Irf8,,,,,,,,
2.29E-56,1.357953292,0.928,0.401,3,Ly6e,,,,,,,,
3.87E-26,1.352296614,0.297,0.017,3,Ms4a6b,,,,,,,,
2.35E-15,1.322972099,0.275,0.039,3,Wfdc17,,,,,,,,
1.48E-26,1.296004982,0.326,0.027,3,Fn1,,,,,,,,
1.57E-22,1.282367371,0.225,0.007,3,Irf5,,,,,,,,
3.50E-33,1.282003733,0.725,0.242,3,Lgals1,,,,,,,,
1.36E-43,1.278830828,1,0.874,3,Lyz2,,,,,,,,
4.65E-41,1.277101508,0.942,0.472,3,Ifitm3,,,,,,,,
1.97E-26,1.259634863,0.362,0.033,3,Cd48,,,,,,,,
8.86E-17,1.258815399,0.435,0.119,3,Sat1,,,,,,,,
3.38E-27,1.254398663,0.514,0.095,3,Ctsh,,,,,,,,
2.45E-38,1.254328179,0.739,0.183,3,Plac8,,,,,,,,
8.28E-22,1.252836026,0.37,0.052,3,Tgfbi,,,,,,,,
8.37E-30,1.252393887,0.681,0.198,3,Fxyd5,,,,,,,,
9.98E-16,1.250988791,0.391,0.096,3,Ifi27l2a,,,,,,,,
4.49E-36,1.243758216,0.768,0.31,3,Psma7,,,,,,,,
8.47E-30,1.235172366,0.659,0.204,3,Lamp1,,,,,,,,
6.00E-33,1.232497376,0.652,0.144,3,S100a10,,,,,,,,
3.29E-21,1.179741091,0.21,0.006,3,Itgb7,,,,,,,,
9.71E-27,1.165509216,0.312,0.02,3,Ass1,,,,,,,,
2.98E-21,1.159145146,0.478,0.107,3,Shisa5,,,,,,,,
3.20E-25,1.157686627,0.261,0.009,3,Tifab,,,,,,,,
1.94E-21,1.155939804,0.413,0.072,3,Glipr1,,,,,,,,
1.31E-19,1.142559553,0.21,0.009,3,Mcub,,,,,,,,
4.73E-16,1.123569115,0.225,0.02,3,Naaa,,,,,,,,
7.22E-16,1.12120182,0.239,0.029,3,Idh1,,,,,,,,
1.21E-18,1.116604132,0.268,0.026,3,Csf1r,,,,,,,,
6.13E-20,1.116470191,0.457,0.112,3,Ctsz,,,,,,,,
8.59E-24,1.099785287,0.703,0.29,3,Emp3,,,,,,,,
1.39E-44,1.09050414,0.986,0.51,3,Tyrobp,,,,,,,,
5.61E-20,1.083365613,0.254,0.019,3,C1galt1c1,,,,,,,,
1.33E-19,1.080867573,0.442,0.1,3,Pycard,,,,,,,,
1.60E-17,1.056667288,0.471,0.144,3,Fam96a,,,,,,,,
1.11E-20,1.033090889,0.558,0.164,3,Psmb8,,,,,,,,
1.63E-19,1.027634307,0.464,0.109,3,Rgs2,,,,,,,,
1.55E-18,1.022561469,0.536,0.162,3,Grn,,,,,,,,
5.93E-15,1.012317953,0.355,0.081,3,Myo1f,,,,,,,,
3.17E-19,1.009844815,0.572,0.186,3,Ccl6,,,,,,,,
1.52E-18,1.000365008,0.601,0.214,3,Lsp1,,,,,,,,
2.71E-22,0.993045656,0.587,0.183,3,Vim,,,,,,,,
6.62E-20,0.981248345,0.623,0.223,3,Prdx1,,,,,,,,
1.37E-12,0.980904254,0.159,0.018,3,Clec4a3,,,,,,,,
9.37E-11,0.97886872,0.326,0.101,3,Ifngr1,,,,,,,,
2.91E-17,0.976939988,0.558,0.192,3,Laptm5,,,,,,,,
8.46E-11,0.965907123,0.268,0.059,3,Rgs10,,,,,,,,
1.08E-16,0.963697628,0.493,0.156,3,Erp29,,,,,,,,
2.36E-16,0.956799296,0.377,0.082,3,Selplg,,,,,,,,
2.51E-24,0.948736207,0.355,0.048,3,H2-DMa,,,,,,,,
1.22E-19,0.945745423,0.529,0.149,3,Anxa5,,,,,,,,
6.57E-14,0.942513416,0.478,0.165,3,Coro1b,,,,,,,,
9.83E-25,0.93853275,0.775,0.311,3,Anxa2,,,,,,,,
2.26E-12,0.924624763,0.181,0.019,3,Clec7a,,,,,,,,
2.75E-24,0.914321292,0.514,0.118,3,Cfp,,,,,,,,
2.14E-14,0.898626293,0.326,0.067,3,Unc93b1,,,,,,,,
3.49E-10,0.895569921,0.297,0.081,3,Ctsa,,,,,,,,
1.01E-28,0.886940047,0.913,0.505,3,Arpc1b,,,,,,,,
4.64E-15,0.884145751,0.551,0.202,3,Csf2ra,,,,,,,,
8.41E-16,0.879172609,0.58,0.238,3,Akr1a1,,,,,,,,
3.53E-26,0.877621369,0.884,0.452,3,Coro1a,,,,,,,,
4.31E-10,0.869800314,0.304,0.083,3,Samhd1,,,,,,,,
6.82E-11,0.860035061,0.37,0.118,3,Hexa,,,,,,,,
2.29E-11,0.856970733,0.159,0.013,3,Rassf4,,,,,,,,
4.70E-15,0.847309758,0.152,0.005,3,Fam105a,,,,,,,,
4.05E-13,0.846922011,0.42,0.128,3,Rnh1,,,,,,,,
9.69E-07,0.836045605,0.174,0.045,3,Emilin2,,,,,,,,
8.92E-11,0.835369895,0.239,0.046,3,Cytip,,,,,,,,
1.03E-20,0.832530302,0.812,0.447,3,Arpc2,,,,,,,,
2.16E-07,0.82952894,0.232,0.068,3,Plin2,,,,,,,,
1.06E-10,0.827132414,0.355,0.107,3,Prkcd,,,,,,,,
1.05E-23,0.822817958,0.79,0.324,3,Alox5ap,,,,,,,,
1.10E-09,0.81574709,0.174,0.025,3,Fam69a,,,,,,,,
3.14E-07,0.814199261,0.239,0.085,3,Gsto1,,,,,,,,
6.35E-17,0.812653279,0.725,0.352,3,Sub1,,,,,,,,
8.92E-10,0.805031848,0.254,0.06,3,Atp6v1b2,,,,,,,,
5.32E-20,0.799279034,0.79,0.391,3,Ctsb,,,,,,,,
6.29E-22,0.796506136,0.87,0.459,3,Fcer1g,,,,,,,,
1.63E-11,0.792830434,0.159,0.012,3,Esyt1,,,,,,,,
6.01E-10,0.787608901,0.442,0.175,3,Capg,,,,,,,,
1.91E-26,0.786477385,0.812,0.328,3,S100a6,,,,,,,,
2.18E-09,0.7862048,0.268,0.067,3,Prdx4,,,,,,,,
2.69E-07,0.783183555,0.181,0.039,3,Atp2b1,,,,,,,,
2.01E-07,0.779877744,0.188,0.044,3,Evi2a,,,,,,,,
4.24E-30,0.769657309,0.949,0.713,3,Ftl1,,,,,,,,
5.89E-22,0.765760703,0.826,0.485,3,Slc25a5,,,,,,,,
5.90E-14,0.764674257,0.529,0.212,3,Dbi,,,,,,,,
2.25E-10,0.764514664,0.406,0.143,3,Lst1,,,,,,,,
4.26E-12,0.763364228,0.565,0.249,3,Eno1,,,,,,,,
2.66E-07,0.762195062,0.196,0.046,3,Asah1,,,,,,,,
7.62E-12,0.762193776,0.283,0.065,3,Tpd52,,,,,,,,
2.15E-18,0.758611794,0.775,0.39,3,Cdc42,,,,,,,,
2.97E-18,0.757554584,0.775,0.369,3,Cotl1,,,,,,,,
1.32E-20,0.751223304,0.855,0.499,3,Sh3bgrl3,,,,,,,,
6.93E-07,0.748581186,0.333,0.136,3,Rap1b,,,,,,,,
1.38E-09,0.748132345,0.529,0.26,3,Serp1,,,,,,,,
1.51E-06,0.747877621,0.167,0.039,3,Hk2,,,,,,,,
7.08E-07,0.741541762,0.232,0.067,3,Glud1,,,,,,,,
3.57E-08,0.738047448,0.355,0.138,3,Ethe1,,,,,,,,
1.02E-09,0.736922281,0.399,0.145,3,Ptpn18,,,,,,,,
1.99E-11,0.735862621,0.572,0.259,3,Mrpl33,,,,,,,,
4.94E-08,0.734803424,0.188,0.037,3,Scarb1,,,,,,,,
7.00E-08,0.733185177,0.275,0.084,3,Cnih4,,,,,,,,
3.60E-09,0.728933394,0.529,0.266,3,Tmem50a,,,,,,,,
2.29E-09,0.727741988,0.181,0.028,3,Tnfaip8l2,,,,,,,,
7.87E-08,0.723209898,0.196,0.043,3,Rbm7,,,,,,,,
6.28E-07,0.722294393,0.297,0.107,3,Bin2,,,,,,,,
2.19E-14,0.722233444,0.37,0.098,3,Sell,,,,,,,,
9.22E-08,0.71846759,0.268,0.098,3,Tmco1,,,,,,,,
3.84E-09,0.714400303,0.188,0.032,3,Myo1g,,,,,,,,
8.64E-08,0.71347353,0.391,0.162,3,Capza2,,,,,,,,
1.49E-05,0.713099384,0.188,0.06,3,Snx1,,,,,,,,
1.48E-06,0.712144755,0.37,0.186,3,Aprt,,,,,,,,
4.54E-11,0.711417006,0.203,0.033,3,BC035044,,,,,,,,
1.31E-11,0.710915771,0.333,0.095,3,Ramp1,,,,,,,,
0.000175571,0.710743435,0.159,0.06,3,Dleu2,,,,,,,,
5.18E-20,0.710516381,0.819,0.405,3,Cd52,,,,,,,,
1.20E-09,0.704578006,0.551,0.269,3,Rpl36al,,,,,,,,
2.95E-12,0.704154919,0.703,0.413,3,Tspo,,,,,,,,
8.16E-09,0.700142008,0.254,0.065,3,Stx7,,,,,,,,
2.12E-08,0.698922182,0.522,0.262,3,Cmtm7,,,,,,,,
2.13E-08,0.696946938,0.21,0.046,3,Ifnar2,,,,,,,,
1.46E-23,0.691970433,0.92,0.564,3,Rpl10,,,,,,,,
8.24E-10,0.691261717,0.565,0.314,3,Sec61b,,,,,,,,
3.24E-08,0.687815986,0.225,0.056,3,Ap1s2,,,,,,,,
1.19E-06,0.686648256,0.319,0.123,3,Fkbp1a,,,,,,,,
8.31E-10,0.685214007,0.551,0.275,3,Tagln2,,,,,,,,
3.99E-24,0.682959854,0.978,0.683,3,B2m,,,,,,,,
4.70E-13,0.678545189,0.696,0.397,3,Ppia,,,,,,,,
1.72E-11,0.676233414,0.645,0.33,3,Capzb,,,,,,,,
1.41E-06,0.673148118,0.268,0.091,3,Ncf2,,,,,,,,
4.56E-10,0.662143562,0.449,0.182,3,Fcgr3,,,,,,,,
3.52E-08,0.659766788,0.42,0.179,3,Psme1,,,,,,,,
4.07E-06,0.658584717,0.225,0.074,3,Gltp,,,,,,,,
7.83E-17,0.654692449,0.667,0.282,3,I830127L07Rik,,,,,,,,
7.59E-10,0.654284142,0.312,0.092,3,Skap2,,,,,,,,
4.62E-07,0.653347645,0.167,0.033,3,Cyth4,,,,,,,,
3.94E-05,0.652779711,0.275,0.118,3,Copz1,,,,,,,,
4.74E-10,0.652286704,0.188,0.033,3,Lat2,,,,,,,,
2.88E-11,0.650648624,0.174,0.022,3,Gm13588,,,,,,,,
4.44E-09,0.649343559,0.232,0.06,3,Rab32,,,,,,,,
6.51E-06,0.646365372,0.42,0.224,3,Clta,,,,,,,,
1.53E-05,0.645533418,0.167,0.049,3,Nipsnap3b,,,,,,,,
6.69E-05,0.644102235,0.225,0.091,3,Trappc1,,,,,,,,
5.34E-07,0.636794997,0.471,0.242,3,Atp6v1f,,,,,,,,
4.07E-51,0.636517904,1,0.825,3,Tmsb4x,,,,,,,,
8.58E-11,0.63487983,0.536,0.238,3,Ftl1-ps1,,,,,,,,
1.80E-05,0.634437478,0.152,0.037,3,Itm2c,,,,,,,,
6.97E-07,0.634359857,0.196,0.049,3,Arhgap17,,,,,,,,
8.31E-09,0.632490916,0.413,0.169,3,Selenoh,,,,,,,,
3.14E-06,0.631911734,0.442,0.23,3,Atox1,,,,,,,,
1.87E-06,0.631739594,0.297,0.117,3,Tmem167,,,,,,,,
2.58E-14,0.63162921,0.833,0.5,3,H2-D1,,,,,,,,
1.52E-05,0.631087193,0.174,0.057,3,Bri3bp,,,,,,,,
2.51E-07,0.627120994,0.159,0.03,3,I830077J02Rik,,,,,,,,
0.000188531,0.625931521,0.174,0.061,3,Bscl2,,,,,,,,
2.97E-07,0.625504289,0.159,0.03,3,Snx10,,,,,,,,
3.27E-06,0.619616067,0.181,0.046,3,Sla,,,,,,,,
6.83E-06,0.617182159,0.167,0.04,3,Sept9,,,,,,,,
1.26E-07,0.614515492,0.304,0.107,3,Racgap1,,,,,,,,
2.78E-06,0.611287885,0.428,0.219,3,Pomp,,,,,,,,
7.74E-08,0.610530722,0.5,0.256,3,Cybb,,,,,,,,
8.76E-07,0.607406297,0.261,0.091,3,Arl6ip5,,,,,,,,
5.69E-05,0.607333777,0.246,0.098,3,Rps10-ps2,,,,,,,,
1.25E-13,0.606155803,0.79,0.447,3,Cyba,,,,,,,,
2.41E-06,0.604288564,0.196,0.053,3,Rnpep,,,,,,,,
3.05E-05,0.603835087,0.152,0.037,3,Lrpap1,,,,,,,,
6.24E-09,0.603058352,0.529,0.254,3,Ifitm2,,,,,,,,
3.45E-06,0.600755339,0.203,0.061,3,Dnajc15,,,,,,,,
2.26E-05,0.595082212,0.217,0.089,3,Leprot,,,,,,,,
5.80E-23,0.59374238,0.964,0.786,3,Cfl1,,,,,,,,
0.005823509,0.592192083,0.174,0.079,3,Pim1,,,,,,,,
2.28E-10,0.59202121,0.71,0.418,3,Clic1,,,,,,,,
2.11E-12,0.587834359,0.768,0.442,3,Rpl19,,,,,,,,
3.78E-08,0.584921597,0.536,0.273,3,Myl12b,,,,,,,,
1.61E-05,0.584747508,0.304,0.128,3,Pdia6,,,,,,,,
4.78E-07,0.582831529,0.319,0.121,3,Psme2,,,,,,,,
7.52E-05,0.582575445,0.152,0.041,3,Hhex,,,,,,,,
2.86E-07,0.58185226,0.399,0.185,3,Cd53,,,,,,,,
1.93E-05,0.581718013,0.225,0.079,3,Psmb10,,,,,,,,
2.90E-05,0.58013952,0.283,0.116,3,H13,,,,,,,,
9.36E-05,0.576585185,0.275,0.134,3,Syngr2,,,,,,,,
8.83E-09,0.573756328,0.29,0.096,3,Pdlim1,,,,,,,,
9.65E-06,0.573148171,0.283,0.117,3,Ddost,,,,,,,,
0.000626349,0.572800426,0.225,0.095,3,Sh3bgrl,,,,,,,,
1.26E-07,0.572038402,0.174,0.039,3,Nupr1,,,,,,,,
4.65E-08,0.571390107,0.449,0.223,3,Arhgdia,,,,,,,,
0.000118372,0.570212187,0.29,0.136,3,Gm5905,,,,,,,,
8.73E-07,0.570151096,0.522,0.29,3,Gm14303,,,,,,,,
1.10E-05,0.568738132,0.341,0.151,3,Lamtor5,,,,,,,,
0.000169275,0.567564135,0.319,0.16,3,Ppib,,,,,,,,
0.000202908,0.566382484,0.217,0.085,3,Snx5,,,,,,,,
0.002478322,0.566242268,0.152,0.056,3,Il17ra,,,,,,,,
4.01E-06,0.563486061,0.239,0.082,3,Fam195b,,,,,,,,
1.14E-06,0.563419524,0.152,0.03,3,Gng2,,,,,,,,
1.92E-05,0.562207933,0.181,0.052,3,Mapkapk3,,,,,,,,
0.000927356,0.56118578,0.254,0.121,3,Pdia3,,,,,,,,
0.000924508,0.560031063,0.203,0.088,3,Commd4,,,,,,,,
0.000284092,0.55960043,0.225,0.094,3,Polr2e,,,,,,,,
1.40E-12,0.558810999,0.833,0.524,3,Fau,,,,,,,,
0.000138937,0.556853746,0.188,0.064,3,Yipf1,,,,,,,,
0.000415682,0.556691776,0.232,0.105,3,Rer1,,,,,,,,
0.003106224,0.555121603,0.167,0.08,3,C3,,,,,,,,
0.000427329,0.553805931,0.203,0.08,3,Tm9sf3,,,,,,,,
1.02E-05,0.553409687,0.507,0.309,3,Rhoa,,,,,,,,
1.60E-05,0.552205692,0.188,0.058,3,Tmem55b,,,,,,,,
0.000328452,0.551891643,0.232,0.098,3,Snrpb2,,,,,,,,
0.000288957,0.550432069,0.333,0.17,3,Anapc13,,,,,,,,
5.42E-07,0.549841753,0.181,0.048,3,Fmnl1,,,,,,,,
0.001053915,0.549721737,0.152,0.055,3,Rnf115,,,,,,,,
0.000183217,0.543662221,0.254,0.11,3,Nr4a1,,,,,,,,
4.88E-05,0.542951025,0.174,0.059,3,Cstb,,,,,,,,
0.000733202,0.540485777,0.196,0.079,3,Hexb,,,,,,,,
2.09E-05,0.539004849,0.37,0.184,3,Prelid1,,,,,,,,
1.83E-06,0.537584328,0.558,0.322,3,Ywhab,,,,,,,,
7.33E-05,0.53676034,0.203,0.077,3,Psmg4,,,,,,,,
4.04E-05,0.536093829,0.268,0.109,3,Ptpn6,,,,,,,,
0.000830737,0.535201931,0.174,0.073,3,Apbb1ip,,,,,,,,
0.000425112,0.534001833,0.232,0.106,3,M6pr,,,,,,,,
0.000262593,0.532874146,0.174,0.058,3,Acot9,,,,,,,,
3.81E-05,0.53030171,0.196,0.064,3,Bri3,,,,,,,,
9.16E-12,0.529397325,0.833,0.544,3,Hspa8,,,,,,,,
2.57E-05,0.523373488,0.268,0.107,3,Arhgap45,,,,,,,,
0.00075305,0.522581392,0.326,0.192,3,Atp6v0b,,,,,,,,
2.36E-05,0.522367239,0.304,0.134,3,Lilrb4a,,,,,,,,
1.40E-15,0.52220967,0.942,0.689,3,Calm1,,,,,,,,
4.98E-13,0.522004771,0.87,0.577,3,Rps11,,,,,,,,
1.42E-10,0.521678491,0.565,0.27,3,Spi1,,,,,,,,
0.000229754,0.521328755,0.326,0.169,3,Psmd8,,,,,,,,
2.58E-05,0.516633249,0.493,0.302,3,Smdt1,,,,,,,,
4.23E-05,0.515033728,0.341,0.162,3,Polr1d,,,,,,,,
0.000466301,0.514876827,0.203,0.079,3,Rhob,,,,,,,,
5.07E-19,0.514572763,0.949,0.69,3,Rpl32,,,,,,,,
0.003444772,0.513830269,0.232,0.113,3,Wdr1,,,,,,,,
4.33E-05,0.513291687,0.203,0.07,3,Man2b1,,,,,,,,
2.39E-06,0.511038698,0.232,0.078,3,Ccdc12,,,,,,,,
2.78E-07,0.508142705,0.442,0.21,3,Zyx,,,,,,,,
0.000101827,0.506253925,0.217,0.084,3,Trappc2l,,,,,,,,
7.15E-05,0.504947852,0.399,0.214,3,Brk1,,,,,,,,
0.000547238,0.504551283,0.167,0.06,3,Ptpn1,,,,,,,,
0.000119928,0.502747087,0.312,0.146,3,Fam49b,,,,,,,,
1.10E-06,0.502544968,0.536,0.294,3,Reep5,,,,,,,,
1.01E-05,0.501649056,0.384,0.187,3,Tmed10,,,,,,,,
1.52E-08,0.501128684,0.638,0.357,3,Msrb1,,,,,,,,
0.00021351,0.500087135,0.312,0.151,3,Abracl,,,,,,,,
6.02E-06,0.499547069,0.457,0.239,3,Actr3,,,,,,,,
2.31E-20,0.499470405,0.978,0.72,3,Rps9,,,,,,,,
6.83E-10,0.499144251,0.768,0.476,3,H2afz,,,,,,,,
1.75E-07,0.498520308,0.42,0.199,3,Krtcap2,,,,,,,,
0.000205779,0.497966789,0.312,0.15,3,Eif4ebp1,,,,,,,,
5.73E-09,0.494124569,0.761,0.48,3,Rpl39,,,,,,,,
1.74E-13,0.493192383,0.826,0.503,3,Rplp2,,,,,,,,
0.001445636,0.492418167,0.29,0.155,3,Tbcb,,,,,,,,
2.46E-13,0.489400588,0.341,0.103,3,Prtn3,,,,,,,,
0.002429256,0.486955737,0.283,0.156,3,Idh3g,,,,,,,,
0.000974731,0.484931913,0.268,0.13,3,Ywhaq,,,,,,,,
1.42E-09,0.484648448,0.841,0.601,3,Itm2b,,,,,,,,
0.001759038,0.483359368,0.159,0.065,3,Parl,,,,,,,,
0.002290085,0.48249174,0.37,0.232,3,1110008F13Rik,,,,,,,,
2.61E-07,0.48231915,0.493,0.254,3,Mgst1,,,,,,,,
0.003924225,0.481747319,0.159,0.064,3,Os9,,,,,,,,
0.001148953,0.481002383,0.159,0.06,3,Sp110,,,,,,,,
0.003391863,0.480524999,0.203,0.096,3,Rps6ka1,,,,,,,,
0.000374496,0.479591964,0.304,0.148,3,Atp6ap1,,,,,,,,
1.27E-06,0.478618753,0.239,0.085,3,Slfn2,,,,,,,,
3.62E-12,0.478246615,0.754,0.429,3,Rps28,,,,,,,,
0.001502316,0.478071615,0.21,0.091,3,Sec13,,,,,,,,
1.11E-14,0.477155358,0.348,0.115,3,Tpm4,,,,,,,,
0.001939213,0.475981527,0.152,0.06,3,Dhrs1,,,,,,,,
0.00937003,0.475645773,0.232,0.129,3,Ube2a,,,,,,,,
0.000350082,0.474269636,0.261,0.121,3,Mtpn,,,,,,,,
0.000160875,0.473953499,0.268,0.133,3,Xbp1,,,,,,,,
2.28E-08,0.473650457,0.688,0.413,3,Arpc3,,,,,,,,
0.000163132,0.472046573,0.217,0.084,3,Spg21,,,,,,,,
2.43E-08,0.472020356,0.659,0.381,3,Rpl27a,,,,,,,,
7.36E-05,0.471649422,0.428,0.233,3,Eif3h,,,,,,,,
2.15E-05,0.471634591,0.217,0.076,3,Mrpl58,,,,,,,,
4.56E-06,0.470886828,0.493,0.27,3,Eif3f,,,,,,,,
0.001550048,0.470591979,0.225,0.106,3,Mrpl28,,,,,,,,
0.000301028,0.470198719,0.268,0.126,3,Eif3e,,,,,,,,
0.000601956,0.469741423,0.21,0.096,3,Arf4,,,,,,,,
4.23E-09,0.468450199,0.79,0.527,3,Rps13,,,,,,,,
0.000822067,0.465146225,0.239,0.119,3,Psma4,,,,,,,,
7.23E-12,0.464623332,0.761,0.444,3,Actg1,,,,,,,,
2.87E-07,0.463863325,0.529,0.283,3,Rps27l,,,,,,,,
1.02E-06,0.463752384,0.688,0.466,3,Cox8a,,,,,,,,
1.87E-05,0.461915377,0.377,0.195,3,P4hb,,,,,,,,
4.69E-16,0.461317777,0.862,0.505,3,Rps7,,,,,,,,
1.03E-13,0.461066977,0.87,0.557,3,Ucp2,,,,,,,,
0.00285049,0.460057229,0.159,0.063,3,Nfam1,,,,,,,,
6.54E-06,0.460033262,0.167,0.048,3,Eif4e3,,,,,,,,
0.000509907,0.459562987,0.435,0.26,3,Capns1,,,,,,,,
0.002787186,0.4591405,0.196,0.095,3,Tmem160,,,,,,,,
8.41E-06,0.457900245,0.312,0.136,3,Rgs19,,,,,,,,
0.000134917,0.457375552,0.254,0.109,3,Rasgrp2,,,,,,,,
0.001707807,0.456732175,0.159,0.059,3,Gsdmd,,,,,,,,
8.69E-14,0.456580379,0.855,0.592,3,Rps26,,,,,,,,
5.03E-05,0.455800328,0.312,0.147,3,Sf3b6,,,,,,,,
9.23E-08,0.455597229,0.638,0.37,3,Rpl22,,,,,,,,
3.92E-06,0.454145021,0.652,0.416,3,Pabpc1,,,,,,,,
3.37E-05,0.453986302,0.261,0.11,3,H2afy,,,,,,,,
0.00310429,0.453359871,0.283,0.152,3,Rpl10-ps3,,,,,,,,
0.005229993,0.452249077,0.174,0.078,3,C1d,,,,,,,,
5.39E-05,0.451696472,0.5,0.299,3,Snrpb,,,,,,,,
1.87E-21,0.449840152,0.978,0.725,3,Rps29,,,,,,,,
0.000370866,0.449530889,0.304,0.151,3,Clec4a2,,,,,,,,
7.17E-06,0.4473453,0.196,0.068,3,Atf3,,,,,,,,
1.09E-16,0.447174437,0.906,0.589,3,Rps19,,,,,,,,
0.004848204,0.446996846,0.232,0.123,3,Slirp,,,,,,,,
0.00801632,0.446038988,0.188,0.099,3,Lsm7,,,,,,,,
0.000407935,0.445563793,0.159,0.053,3,Ccdc115,,,,,,,,
0.003260512,0.445427429,0.217,0.101,3,Pnp,,,,,,,,
0.005488752,0.4451998,0.152,0.061,3,Bid,,,,,,,,
5.70E-06,0.44419465,0.623,0.391,3,Ndufa3,,,,,,,,
3.44E-06,0.444129903,0.543,0.311,3,Arpc5,,,,,,,,
0.003671301,0.443943938,0.181,0.077,3,Hmox2,,,,,,,,
6.02E-05,0.443730704,0.413,0.221,3,Sec11c,,,,,,,,
3.26E-09,0.441678151,0.884,0.719,3,Actb,,,,,,,,
0.000118569,0.441626968,0.333,0.167,3,Gm15536,,,,,,,,
0.001469982,0.438825964,0.152,0.057,3,Hpcal1,,,,,,,,
0.001095933,0.438435503,0.319,0.17,3,Eif3m,,,,,,,,
0.000418159,0.438250523,0.268,0.129,3,Dnajc19,,,,,,,,
1.57E-08,0.43794359,0.384,0.164,3,2410006H16Rik,,,,,,,,
0.0023036,0.437662464,0.174,0.07,3,Gtf3c6,,,,,,,,
9.52E-06,0.437047094,0.167,0.05,3,Tmem109,,,,,,,,
0.00033814,0.436866857,0.159,0.058,3,Cdkn1a,,,,,,,,
2.32E-09,0.436525395,0.478,0.228,3,Creg1,,,,,,,,
1.76E-07,0.434530504,0.428,0.202,3,Hspa1a,,,,,,,,
1.56E-08,0.432701044,0.71,0.43,3,Rpl17,,,,,,,,
0.000788753,0.431173144,0.203,0.096,3,Cdc42se1,,,,,,,,
2.98E-05,0.429703745,0.457,0.289,3,Tmem258,,,,,,,,
0.000329779,0.429019292,0.333,0.176,3,Ssr4,,,,,,,,
1.04E-09,0.428579135,0.783,0.5,3,Rps16,,,,,,,,
2.99E-11,0.426393843,0.775,0.468,3,Eef1a1,,,,,,,,
0.001196392,0.425645302,0.196,0.088,3,Hprt,,,,,,,,
0.005160198,0.425177309,0.181,0.08,3,Rbms1,,,,,,,,
0.000858339,0.424894419,0.217,0.108,3,Rab1a,,,,,,,,
0.001586289,0.42448032,0.377,0.241,3,Chmp2a,,,,,,,,
0.005158837,0.423724208,0.29,0.16,3,Psma3,,,,,,,,
0.000777274,0.422873668,0.174,0.07,3,Wsb1,,,,,,,,
6.30E-38,0.421402321,1,0.743,3,Gpx1,,,,,,,,
0.003444314,0.420752837,0.246,0.124,3,Tex261,,,,,,,,
8.47E-05,0.418978187,0.319,0.154,3,Rps13-ps2,,,,,,,,
1.87E-05,0.418314351,0.601,0.378,3,Sem1,,,,,,,,
3.97E-09,0.417762749,0.725,0.482,3,Rps5,,,,,,,,
0.002864341,0.417217318,0.181,0.08,3,Crlf2,,,,,,,,
4.34E-09,0.416340365,0.812,0.544,3,Rpsa,,,,,,,,
4.43E-08,0.416116073,0.471,0.242,3,Npm1,,,,,,,,
2.35E-06,0.415893058,0.688,0.448,3,Rpl35a,,,,,,,,
0.000507635,0.414078375,0.283,0.139,3,Msn,,,,,,,,
0.004876192,0.412873198,0.188,0.083,3,Fbl,,,,,,,,
0.003725088,0.412798272,0.261,0.136,3,Cib1,,,,,,,,
2.02E-05,0.412297524,0.551,0.331,3,Rpl29,,,,,,,,
1.37E-14,0.412171287,0.826,0.526,3,Rps23,,,,,,,,
0.000242387,0.411511326,0.159,0.061,3,Adss,,,,,,,,
0.000120077,0.411005934,0.471,0.276,3,Slc25a3,,,,,,,,
0.001690538,0.410220285,0.232,0.114,3,Npm3,,,,,,,,
2.77E-15,0.40986968,0.906,0.605,3,Rps3a1,,,,,,,,
0.000701668,0.409775977,0.174,0.066,3,Fes,,,,,,,,
2.47E-09,0.408370428,0.543,0.281,3,H2-K1,,,,,,,,
4.96E-26,0.407133553,0.993,0.753,3,Rpl18a,,,,,,,,
0.003220825,0.406618918,0.283,0.161,3,Rbm8a,,,,,,,,
0.000255459,0.40571993,0.188,0.074,3,Card19,,,,,,,,
0.000145927,0.405317019,0.572,0.378,3,Hint1,,,,,,,,
1.00E-06,0.404809037,0.594,0.349,3,Atp5a1,,,,,,,,
3.21E-05,0.40469031,0.616,0.401,3,Myl6,,,,,,,,
0.000431635,0.402481122,0.428,0.25,3,Psmb6,,,,,,,,
0.000179496,0.402150871,0.188,0.077,3,Oxct1,,,,,,,,
