p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
3.65E-07,1.508801228,0.8,0.079,10,Dut,,,,,,,,
2.87E-07,1.498676671,0.4,0.01,10,Dhfr,,,,,,,,
4.90E-06,1.498287185,0.9,0.153,10,Tubb4b,,,,,,,,
2.93E-13,1.493523789,0.8,0.019,10,Gclm,,,,,,,,
3.34E-10,1.493340771,0.7,0.017,10,Ccnb1,,,,,,,,
1.11E-07,1.469403267,1,0.257,10,Ran,,,,,,,,
9.20E-09,1.460584735,0.7,0.033,10,Cks1b,,,,,,,,
5.03E-09,1.452814609,0.8,0.055,10,Gm8203,,,,,,,,
4.04E-14,1.446602372,0.8,0.012,10,Hmgb3,,,,,,,,
8.15E-10,1.436670822,0.8,0.052,10,Cks2,,,,,,,,
7.08E-09,1.433774324,0.6,0.017,10,Lig1,,,,,,,,
2.84E-10,1.42745764,0.7,0.023,10,Cdk1,,,,,,,,
8.33E-14,1.408217294,0.7,0.007,10,Cox6b2,,,,,,,,
4.79E-10,1.394916203,0.7,0.052,10,Sdhd,,,,,,,,
5.43E-17,1.389119401,0.8,0.014,10,Hebp1,,,,,,,,
9.35E-16,1.388223941,0.8,0.032,10,Alad,,,,,,,,
2.25E-05,1.382318309,0.9,0.185,10,Gpx4,,,,,,,,
7.18E-10,1.382146512,0.7,0.052,10,Tipin,,,,,,,,
1.48E-08,1.372357142,0.5,0.037,10,Isca1,,,,,,,,
6.29E-14,1.362864649,0.8,0.019,10,Rrm2,,,,,,,,
0.000421564,1.360219355,0.3,0.007,10,Gm17494,,,,,,,,
0.000258766,1.350420894,0.2,0.043,10,Usp4,,,,,,,,
2.32E-10,1.345966118,0.7,0.031,10,Mcm5,,,,,,,,
6.17E-12,1.330137961,0.7,0.012,10,Ccna2,,,,,,,,
3.44E-10,1.329578516,0.7,0.028,10,Rnaseh2b,,,,,,,,
0.000112127,1.32507418,0.9,0.245,10,Atp5g1,,,,,,,,
0.000442825,1.316370146,0.2,0.011,10,Zfx,,,,,,,,
5.29E-05,1.315561021,0.7,0.096,10,Hspd1,,,,,,,,
7.97E-05,1.314982583,0.9,0.221,10,Rps27l,,,,,,,,
1.08E-08,1.308932342,0.5,0.007,10,Cenpk,,,,,,,,
9.70E-10,1.287367182,0.5,0.003,10,Hemgn,,,,,,,,
0.000156678,1.280654524,0.4,0.033,10,Gle1,,,,,,,,
2.76E-09,1.271377582,0.7,0.041,10,Ppid,,,,,,,,
6.42E-07,1.254193544,1,0.213,10,Ndufb9,,,,,,,,
5.63E-11,1.250907368,0.7,0.027,10,Rfc5,,,,,,,,
5.17E-09,1.247786854,0.6,0.026,10,Odc1,,,,,,,,
9.60E-07,1.247734514,0.9,0.159,10,Nhp2,,,,,,,,
1.09E-18,1.237696552,0.7,0.005,10,Tspo2,,,,,,,,
2.33E-14,1.22825084,0.8,0.101,10,Ssrp1,,,,,,,,
9.87E-12,1.226558705,0.5,0.001,10,Kel,,,,,,,,
5.90E-06,1.223092051,0.5,0.028,10,Lockd,,,,,,,,
8.87E-09,1.222429319,0.8,0.088,10,Glrx5,,,,,,,,
8.34E-08,1.217808184,0.9,0.132,10,Hmgb2,,,,,,,,
2.69E-07,1.215996823,0.3,0.026,10,Ecsit,,,,,,,,
7.45E-12,1.202493587,0.6,0.006,10,Cenph,,,,,,,,
1.82E-11,1.201224734,0.7,0.02,10,Nusap1,,,,,,,,
2.99E-11,1.201219411,0.7,0.033,10,Fxn,,,,,,,,
3.48E-14,1.194220723,0.9,0.055,10,Siva1,,,,,,,,
3.58E-14,1.179150103,0.8,0.021,10,Spc24,,,,,,,,
2.12E-07,1.177880169,0.6,0.048,10,Isg20,,,,,,,,
6.56E-09,1.177162367,0.6,0.023,10,Tk1,,,,,,,,
5.90E-15,1.175156152,0.9,0.068,10,Mcm7,,,,,,,,
1.02E-10,1.175035111,0.5,0.008,10,Fpgs,,,,,,,,
2.05E-13,1.172446706,0.8,0.055,10,Mcm6,,,,,,,,
4.34E-13,1.169824502,0.6,0.003,10,Asph,,,,,,,,
6.63E-08,1.169099154,0.4,0.002,10,Kif2c,,,,,,,,
4.01E-16,1.168477253,0.7,0.003,10,Gata1,,,,,,,,
4.15E-09,1.164576134,0.7,0.076,10,Hprt,,,,,,,,
3.32E-10,1.163354945,0.8,0.079,10,Gm12350,,,,,,,,
8.12E-11,1.163332179,0.7,0.04,10,Gm10131,,,,,,,,
7.41E-10,1.162082021,0.9,0.155,10,Ndufb2,,,,,,,,
4.14E-09,1.16076784,0.5,0.009,10,Nxpe2,,,,,,,,
1.03E-07,1.151633408,0.3,0.002,10,Atp1b2,,,,,,,,
6.12E-11,1.151491793,0.6,0.009,10,Aurka,,,,,,,,
9.72E-10,1.140076673,0.5,0.009,10,Cpox,,,,,,,,
1.59E-12,1.138647969,0.6,0.004,10,Slc38a5,,,,,,,,
1.30E-05,1.137194287,0.4,0.017,10,Lars,,,,,,,,
4.26E-11,1.127456959,0.8,0.071,10,Phb,,,,,,,,
1.75E-14,1.12657214,0.6,0.002,10,Bex4,,,,,,,,
2.52E-10,1.126272634,0.6,0.031,10,Gypc,,,,,,,,
1.79E-06,1.124508493,1,0.39,10,Chchd2,,,,,,,,
1.05E-07,1.124121659,0.7,0.088,10,Tpi1,,,,,,,,
2.43E-11,1.121201772,0.6,0.016,10,Memo1,,,,,,,,
7.25E-08,1.115317022,0.3,0.005,10,Spata24,,,,,,,,
1.09E-05,1.114400321,0.9,0.191,10,Erh,,,,,,,,
7.39E-09,1.11398429,0.5,0.028,10,Phf23,,,,,,,,
1.23E-12,1.105472124,0.7,0.024,10,Tmem238,,,,,,,,
0.000110404,1.103876895,1,0.44,10,Eif5a,,,,,,,,
1.31E-08,1.098042301,0.9,0.139,10,Cdk4,,,,,,,,
0.005016122,1.097853694,0.2,0.003,10,Ccne2,,,,,,,,
1.54E-10,1.097541138,0.6,0.028,10,Pdzd11,,,,,,,,
0.000816364,1.096139729,0.2,0.001,10,Abcb4,,,,,,,,
1.06E-11,1.095440506,0.6,0.01,10,Mgst3,,,,,,,,
8.93E-05,1.094759457,1,0.462,10,Gpx1,,,,,,,,
3.75E-10,1.093554966,0.6,0.02,10,Fen1,,,,,,,,
7.35E-09,1.092941807,0.5,0.016,10,1110004E09Rik,,,,,,,,
1.39E-12,1.084822801,0.9,0.112,10,Dek,,,,,,,,
3.04E-16,1.078115292,0.7,0.01,10,Smim1,,,,,,,,
5.22E-12,1.075658343,0.6,0.024,10,Cfap20,,,,,,,,
4.92E-06,1.072671787,0.3,0.002,10,Slc39a8,,,,,,,,
1.75E-15,1.067778574,0.6,0.004,10,Gstm5,,,,,,,,
1.21E-12,1.064044031,0.8,0.062,10,Cenpa,,,,,,,,
1.18E-09,1.063618004,0.7,0.051,10,Impdh2,,,,,,,,
9.00E-21,1.06297053,0.7,0.003,10,Ermap,,,,,,,,
1.96E-07,1.062766546,0.7,0.083,10,Fkbp4,,,,,,,,
0.001074149,1.062734367,0.2,0.003,10,Pfkm,,,,,,,,
5.01E-14,1.06165081,0.8,0.044,10,Timm50,,,,,,,,
2.31E-13,1.058513987,0.8,0.051,10,Psmd5,,,,,,,,
0.002077919,1.053830034,0.2,0.003,10,Tarsl2,,,,,,,,
3.25E-06,1.050197224,0.9,0.212,10,Gm10123,,,,,,,,
9.55E-06,1.048387829,0.8,0.148,10,Anp32b,,,,,,,,
5.64E-07,1.047795307,0.4,0.033,10,Mrps5,,,,,,,,
1.91E-12,1.045658694,0.7,0.02,10,Tyms,,,,,,,,
8.94E-09,1.045273322,0.6,0.052,10,Ruvbl1,,,,,,,,
3.95E-06,1.044737766,0.8,0.176,10,Cycs,,,,,,,,
2.29E-13,1.043888349,0.7,0.052,10,Trim28,,,,,,,,
3.79E-07,1.040723581,0.5,0.044,10,Wdr18,,,,,,,,
0.000665609,1.031662308,0.2,0.001,10,Gm5559,,,,,,,,
3.64E-05,1.030450051,0.3,0.009,10,Sord,,,,,,,,
1.39E-13,1.029104625,0.7,0.115,10,Ccnd3,,,,,,,,
0.004265636,1.027054334,0.2,0.009,10,Whamm,,,,,,,,
0.001179268,1.024582719,0.3,0.017,10,Spc25,,,,,,,,
1.48E-06,1.023802725,0.4,0.005,10,Fignl1,,,,,,,,
8.92E-05,1.023495959,0.4,0.041,10,Josd2,,,,,,,,
0.000327715,1.022176014,0.2,0.003,10,RP24-84C23.4,,,,,,,,
1.41E-07,1.022049842,0.5,0.028,10,Racgap1,,,,,,,,
0.004417185,1.019418249,0.2,0.006,10,RP23-371B13.3,,,,,,,,
4.37E-15,1.017275474,0.7,0.055,10,Glo1,,,,,,,,
5.71E-12,1.016755644,0.5,0.001,10,Epor,,,,,,,,
1.38E-05,1.014394706,0.3,0.054,10,4933434E20Rik,,,,,,,,
7.20E-10,1.013318724,0.7,0.051,10,Dtymk,,,,,,,,
2.72E-13,1.010341521,0.7,0.047,10,Htra2,,,,,,,,
7.22E-10,1.009565389,0.4,0.004,10,Gm15915,,,,,,,,
6.20E-11,1.009126324,0.6,0.016,10,Plk1,,,,,,,,
1.08E-10,1.003769322,0.6,0.03,10,Gar1,,,,,,,,
1.58E-14,1.001078787,0.7,0.009,10,Stard10,,,,,,,,
5.17E-06,0.998277736,0.3,0.012,10,Gm42666,,,,,,,,
8.52E-10,0.995408637,0.8,0.096,10,RP23-269H21.1,,,,,,,,
8.34E-06,0.995141178,0.2,0.004,10,Bag2,,,,,,,,
5.75E-08,0.987298758,0.4,0.012,10,Gm7666,,,,,,,,
0.000409885,0.987295614,0.2,0.001,10,Scamp1,,,,,,,,
7.78E-05,0.986095654,0.3,0.012,10,Rbbp8,,,,,,,,
3.62E-06,0.982697606,0.6,0.108,10,Txndc17,,,,,,,,
8.88E-12,0.982584982,0.7,0.057,10,Stip1,,,,,,,,
1.65E-06,0.980206626,0.3,0.009,10,Tmem64,,,,,,,,
2.87E-11,0.979897592,0.6,0.032,10,Tmem230,,,,,,,,
2.17E-07,0.976392969,0.4,0.015,10,Gemin6,,,,,,,,
1.44E-06,0.973675925,1,0.255,10,Gm8186,,,,,,,,
0.000981316,0.97346369,0.2,0.009,10,Gm13443,,,,,,,,
1.22E-12,0.972637952,0.7,0.053,10,Mrps7,,,,,,,,
1.75E-07,0.969926605,0.8,0.128,10,Pdap1,,,,,,,,
0.001080611,0.969043583,0.3,0.017,10,Pex14,,,,,,,,
1.64E-10,0.968275879,0.5,0.03,10,Rfesd,,,,,,,,
0.004155649,0.967418621,0.3,0.048,10,Ube2f,,,,,,,,
5.17E-10,0.96678384,0.6,0.04,10,Mmadhc,,,,,,,,
8.46E-07,0.965920256,0.4,0.026,10,Tssc4,,,,,,,,
4.07E-12,0.965518396,0.8,0.082,10,Ppm1g,,,,,,,,
0.000240194,0.965421593,0.2,0.005,10,Zfp266,,,,,,,,
2.63E-08,0.965327603,0.5,0.035,10,Mrps25,,,,,,,,
9.14E-08,0.964893786,0.4,0.003,10,Cited4,,,,,,,,
4.38E-06,0.964495403,0.7,0.107,10,Hsp90aa1,,,,,,,,
1.12E-12,0.963575778,0.7,0.027,10,Gmnn,,,,,,,,
2.42E-08,0.961256908,0.4,0.013,10,Nat6,,,,,,,,
2.17E-05,0.961119963,0.3,0.009,10,Anp32-ps,,,,,,,,
8.64E-07,0.960435679,0.8,0.149,10,Prdx6,,,,,,,,
0.000130696,0.957132318,0.3,0.017,10,Nbn,,,,,,,,
0.003862037,0.954493215,0.2,0.012,10,Gm4997,,,,,,,,
2.11E-07,0.954021888,0.4,0.015,10,Ap3s2,,,,,,,,
7.87E-07,0.95242895,0.7,0.095,10,Pa2g4,,,,,,,,
4.80E-06,0.952034246,0.9,0.205,10,Mrpl52,,,,,,,,
5.54E-06,0.951825216,0.9,0.203,10,Tubb5,,,,,,,,
0.00034116,0.951453684,0.9,0.365,10,Cox7c,,,,,,,,
7.56E-09,0.949515106,0.5,0.033,10,Med9,,,,,,,,
5.79E-18,0.947983309,0.8,0.058,10,Mrpl21,,,,,,,,
0.000213677,0.94614307,0.3,0.017,10,Tsc22d1,,,,,,,,
3.07E-05,0.943420636,0.7,0.126,10,Gm12338,,,,,,,,
1.98E-11,0.94301853,0.5,0.009,10,St3gal5,,,,,,,,
1.70E-09,0.942918378,0.8,0.096,10,Cacybp,,,,,,,,
5.15E-12,0.942674842,0.6,0.019,10,Fech,,,,,,,,
0.000539431,0.941795447,0.3,0.016,10,Pcna-ps2,,,,,,,,
5.10E-12,0.941658355,0.7,0.051,10,Slbp,,,,,,,,
8.41E-12,0.94148932,0.8,0.1,10,Tuba4a,,,,,,,,
9.99E-12,0.940782016,0.5,0.036,10,Inpp5b,,,,,,,,
1.10E-10,0.939490531,0.9,0.132,10,Srsf6,,,,,,,,
0.00043604,0.938453183,0.7,0.156,10,Ranbp1,,,,,,,,
0.000258735,0.938169156,0.3,0.02,10,Donson,,,,,,,,
5.54E-07,0.934669704,0.3,0.01,10,2610301B20Rik,,,,,,,,
0.00282936,0.934004837,0.8,0.25,10,Hspe1,,,,,,,,
2.68E-11,0.933346718,0.9,0.121,10,Cct3,,,,,,,,
1.11E-16,0.931048822,0.8,0.059,10,Taf12,,,,,,,,
8.37E-13,0.929027575,0.5,0.027,10,Pck2,,,,,,,,
1.80E-11,0.928961863,0.7,0.111,10,Fam96a,,,,,,,,
8.92E-13,0.928530149,0.7,0.1,10,RP23-58B7.2,,,,,,,,
4.70E-11,0.926482859,0.7,0.049,10,Urod,,,,,,,,
1.90E-12,0.925772977,0.5,0.01,10,Gatm,,,,,,,,
5.58E-11,0.925400372,0.7,0.077,10,Mtch2,,,,,,,,
4.72E-08,0.923188631,0.3,0.017,10,Serpinb6a,,,,,,,,
0.000275887,0.922772389,0.4,0.044,10,Cops3,,,,,,,,
0.001333205,0.922455733,0.2,0.01,10,Acp2,,,,,,,,
1.15E-11,0.920392263,0.6,0.044,10,Mtx2,,,,,,,,
2.90E-13,0.919944605,0.7,0.036,10,Rrm1,,,,,,,,
1.38E-09,0.919310951,0.5,0.012,10,Gins2,,,,,,,,
1.39E-12,0.917385319,0.6,0.018,10,Casp3,,,,,,,,
7.26E-13,0.916599891,0.7,0.014,10,Tdpx-ps1,,,,,,,,
1.83E-11,0.915718165,0.7,0.08,10,Necap2,,,,,,,,
2.24E-13,0.915476064,0.9,0.132,10,Mrfap1,,,,,,,,
7.08E-12,0.914986141,0.7,0.062,10,Smim7,,,,,,,,
3.85E-13,0.914855871,0.8,0.081,10,Pcna,,,,,,,,
2.45E-15,0.91476999,0.9,0.095,10,Anapc5,,,,,,,,
2.28E-13,0.913498399,0.7,0.02,10,Tfdp1,,,,,,,,
7.40E-06,0.913467898,0.3,0.017,10,Cars2,,,,,,,,
0.001806571,0.91313231,0.2,0.008,10,Abhd14a,,,,,,,,
4.42E-09,0.910773699,0.5,0.036,10,Tor1a,,,,,,,,
1.36E-12,0.910728519,0.8,0.095,10,Snhg3,,,,,,,,
1.15E-09,0.90636768,0.6,0.032,10,Mcm3,,,,,,,,
7.40E-09,0.905365975,0.4,0.015,10,Caml,,,,,,,,
5.41E-09,0.902958283,0.6,0.061,10,Prelid3b,,,,,,,,
1.12E-05,0.902017762,0.7,0.12,10,C1qbp,,,,,,,,
0.000218175,0.901092917,0.3,0.025,10,Ndel1,,,,,,,,
0.000566911,0.899613463,0.2,0.015,10,Rps8-ps1,,,,,,,,
6.61E-10,0.897857745,0.6,0.023,10,Cdca8,,,,,,,,
4.23E-07,0.897834488,0.3,0.011,10,Elac2,,,,,,,,
9.59E-12,0.897554763,0.8,0.077,10,Lsm8,,,,,,,,
3.09E-11,0.897087189,0.5,0.033,10,Atic,,,,,,,,
2.11E-11,0.89542585,0.6,0.024,10,1190007I07Rik,,,,,,,,
6.41E-06,0.889219505,0.3,0.017,10,Uros,,,,,,,,
2.83E-05,0.888664232,0.2,0.012,10,Mettl22,,,,,,,,
5.66E-08,0.888034635,0.4,0.026,10,Eif2b5,,,,,,,,
0.000454788,0.885714516,0.2,0.015,10,Gm12966,,,,,,,,
7.17E-08,0.884965918,0.8,0.125,10,Snrpd1,,,,,,,,
1.67E-09,0.883871463,1,0.216,10,Tomm7,,,,,,,,
0.004133971,0.882153724,0.2,0.012,10,Heatr6,,,,,,,,
1.09E-09,0.881052478,0.6,0.037,10,Pclaf,,,,,,,,
3.18E-08,0.879724541,0.5,0.049,10,5-Mar,,,,,,,,
1.96E-06,0.878620829,0.7,0.115,10,Metap2,,,,,,,,
2.31E-12,0.875291461,0.5,0.003,10,Ces2g,,,,,,,,
3.26E-05,0.873394798,0.3,0.014,10,Cep57l1,,,,,,,,
6.48E-07,0.870961351,0.3,0.02,10,Ppp1r10,,,,,,,,
0.000201944,0.870427507,0.2,0.011,10,Gpn2,,,,,,,,
8.91E-11,0.870080208,0.5,0.032,10,Blvra,,,,,,,,
0.00623442,0.870040067,0.2,0.019,10,Zfp410,,,,,,,,
1.15E-05,0.866742093,0.2,0.001,10,Enah,,,,,,,,
6.39E-13,0.865678103,0.8,0.104,10,Emc6,,,,,,,,
2.86E-19,0.864947457,0.8,0.037,10,Rpa3,,,,,,,,
7.73E-12,0.863644954,0.6,0.017,10,Rcc1,,,,,,,,
3.91E-14,0.861777416,0.8,0.072,10,Pabpc4,,,,,,,,
0.00025877,0.861492661,0.2,0.012,10,Ppp1r15a,,,,,,,,
0.000188986,0.861139985,0.3,0.008,10,Uhrf1,,,,,,,,
3.03E-06,0.859596929,0.3,0.015,10,Rpgrip1,,,,,,,,
9.37E-13,0.858855225,0.7,0.063,10,Strap,,,,,,,,
1.89E-11,0.858263561,0.6,0.031,10,Minpp1,,,,,,,,
1.48E-10,0.857627832,0.8,0.104,10,Fbl,,,,,,,,
3.22E-12,0.857400332,0.9,0.192,10,Cd24a,,,,,,,,
3.03E-07,0.857126647,0.6,0.063,10,Gm10039,,,,,,,,
1.58E-13,0.855457507,0.6,0.045,10,Ecd,,,,,,,,
2.06E-10,0.853643207,0.6,0.027,10,Cenpw,,,,,,,,
1.65E-06,0.853420141,0.8,0.215,10,Gm8730,,,,,,,,
2.09E-09,0.850922465,0.4,0.001,10,Aldh1a1,,,,,,,,
6.63E-14,0.850849747,0.9,0.139,10,Psmc3,,,,,,,,
3.78E-05,0.850805186,0.3,0.021,10,Dnaja3,,,,,,,,
0.000216872,0.848671275,0.7,0.158,10,Hmgb1,,,,,,,,
2.76E-13,0.848345804,0.6,0.035,10,Prpf38a,,,,,,,,
5.79E-10,0.847350256,0.6,0.068,10,Mak16,,,,,,,,
0.0067471,0.847047722,0.2,0.017,10,Zfp148,,,,,,,,
0.00085302,0.844332723,0.3,0.03,10,Rpl36a-ps3,,,,,,,,
1.72E-12,0.844002036,0.6,0.027,10,Mthfd1,,,,,,,,
5.92E-09,0.843156468,0.6,0.122,10,Puf60,,,,,,,,
3.50E-09,0.840751137,0.9,0.162,10,Phb2,,,,,,,,
0.00067346,0.838614172,0.9,0.297,10,Atp5k,,,,,,,,
0.000905209,0.838429044,0.9,0.3,10,Nme1,,,,,,,,
4.56E-10,0.833762681,0.9,0.147,10,Bsg,,,,,,,,
1.13E-07,0.832300562,0.7,0.096,10,Ndufab1,,,,,,,,
0.003228584,0.831873776,0.2,0.019,10,Stat2,,,,,,,,
2.90E-09,0.83110582,0.5,0.039,10,Tsta3,,,,,,,,
2.31E-06,0.830495497,0.6,0.085,10,Nop58,,,,,,,,
0.001570764,0.829788918,0.2,0.017,10,2510046G10Rik,,,,,,,,
8.53E-11,0.8296964,0.6,0.051,10,Hmgcl,,,,,,,,
1.05E-13,0.828756558,0.7,0.053,10,Hat1,,,,,,,,
2.06E-11,0.828588185,0.9,0.14,10,Ndufb6,,,,,,,,
6.95E-12,0.827681453,0.9,0.138,10,Cct4,,,,,,,,
1.94E-16,0.827303691,0.8,0.137,10,Rpl18-ps2,,,,,,,,
4.41E-08,0.827202796,0.6,0.076,10,Mrpl34,,,,,,,,
9.43E-09,0.826666525,0.6,0.077,10,Mkrn1,,,,,,,,
2.40E-09,0.826164329,0.7,0.113,10,Timm8b,,,,,,,,
1.64E-09,0.823421802,0.5,0.007,10,Ccne1,,,,,,,,
0.009557914,0.8232131,0.2,0.022,10,Arih2,,,,,,,,
0.004191586,0.821321567,0.2,0.024,10,Adprm,,,,,,,,
1.19E-11,0.820914918,0.4,0.029,10,Gak,,,,,,,,
2.32E-10,0.81845717,0.9,0.154,10,Ndufc1,,,,,,,,
2.85E-12,0.817178325,0.5,0.006,10,Selenbp1,,,,,,,,
3.71E-10,0.816392117,0.9,0.155,10,Cox17,,,,,,,,
0.000129717,0.816347755,0.3,0.022,10,Cmas,,,,,,,,
5.38E-12,0.813530048,0.6,0.03,10,Comt,,,,,,,,
0.003898428,0.81261445,0.2,0.016,10,Ubqln4,,,,,,,,
3.44E-16,0.811335133,0.7,0.017,10,Txnrd2,,,,,,,,
4.09E-10,0.810663561,0.8,0.133,10,2700060E02Rik,,,,,,,,
0.008198904,0.805649096,0.2,0.024,10,Ppp1r9b,,,,,,,,
1.06E-06,0.804359701,0.5,0.07,10,Naa15,,,,,,,,
6.56E-06,0.80297917,0.5,0.075,10,Taf1d,,,,,,,,
3.62E-05,0.80052381,0.4,0.057,10,Nip7,,,,,,,,
2.28E-06,0.80003905,0.5,0.057,10,Cdca4,,,,,,,,
0.002664015,0.798694236,0.9,0.336,10,Cox7a2,,,,,,,,
6.41E-13,0.797914583,0.6,0.016,10,Cbx5,,,,,,,,
4.86E-06,0.796979969,1,0.441,10,Snrpg,,,,,,,,
8.26E-09,0.792757966,0.4,0.007,10,Rangrf,,,,,,,,
2.06E-10,0.792606379,0.5,0.056,10,Tomm70a,,,,,,,,
3.46E-13,0.791357714,0.8,0.094,10,Mrpl51,,,,,,,,
4.49E-08,0.787169365,0.6,0.058,10,Srm,,,,,,,,
3.97E-08,0.786759964,0.6,0.082,10,Ndufaf8,,,,,,,,
1.94E-08,0.786187893,0.6,0.087,10,Ubl4a,,,,,,,,
0.000188958,0.78581472,0.9,0.278,10,Srsf3,,,,,,,,
6.23E-12,0.785302305,0.7,0.053,10,Hpf1,,,,,,,,
4.31E-05,0.78516194,0.4,0.138,10,Ncf4,,,,,,,,
8.88E-15,0.784423048,0.7,0.049,10,Bex3,,,,,,,,
4.90E-06,0.781981718,0.9,0.31,10,Rps26-ps1,,,,,,,,
3.38E-12,0.781177705,0.5,0.001,10,Pklr,,,,,,,,
0.000346691,0.780984254,0.2,0.02,10,Atpaf2,,,,,,,,
1.16E-08,0.778093143,1,0.262,10,Banf1,,,,,,,,
4.39E-08,0.77720313,0.8,0.145,10,Cyc1,,,,,,,,
3.73E-08,0.775621991,1,0.251,10,Swi5,,,,,,,,
1.42E-11,0.775257426,0.5,0.035,10,Abhd11,,,,,,,,
9.83E-16,0.774034782,0.7,0.04,10,Asf1a,,,,,,,,
1.33E-09,0.772643089,1,0.229,10,Psma1,,,,,,,,
2.09E-12,0.772194868,0.6,0.011,10,Ncaph,,,,,,,,
1.85E-09,0.772064331,0.5,0.035,10,Vamp5,,,,,,,,
3.69E-12,0.770673046,0.7,0.064,10,Uchl5,,,,,,,,
0.00058687,0.768828681,0.3,0.04,10,Calu,,,,,,,,
3.04E-11,0.768061854,0.8,0.115,10,Tcp1,,,,,,,,
3.91E-06,0.766032362,0.9,0.234,10,Snrpe,,,,,,,,
3.93E-07,0.764916451,0.4,0.035,10,Gm44705,,,,,,,,
2.39E-12,0.76341064,0.5,0.046,10,Acadvl,,,,,,,,
7.73E-13,0.763324611,0.8,0.113,10,Rps10-ps1,,,,,,,,
0.009028732,0.762936392,0.2,0.028,10,Zcchc7,,,,,,,,
1.23E-09,0.761885486,0.7,0.089,10,Anp32e,,,,,,,,
9.26E-12,0.760179797,0.5,0.004,10,Svip,,,,,,,,
1.55E-06,0.759978278,0.4,0.042,10,Ndufs1,,,,,,,,
0.00057805,0.756710832,0.2,0.02,10,Tubgcp3,,,,,,,,
4.82E-08,0.756594154,0.5,0.059,10,Med30,,,,,,,,
3.18E-06,0.756148437,0.3,0.033,10,Psmg3,,,,,,,,
4.01E-05,0.755956195,0.3,0.032,10,Mthfd2,,,,,,,,
2.77E-14,0.755952136,0.6,0.002,10,Hacd1,,,,,,,,
8.08E-15,0.755603437,0.9,0.123,10,Ndufb4,,,,,,,,
7.35E-12,0.755320792,0.7,0.06,10,Fundc2,,,,,,,,
1.92E-10,0.754879814,0.8,0.113,10,Mrpl42,,,,,,,,
7.93E-11,0.753793332,0.7,0.067,10,Hdgf,,,,,,,,
0.000316567,0.752686613,0.9,0.29,10,Snrpb,,,,,,,,
1.28E-08,0.752593403,0.6,0.064,10,Nars,,,,,,,,
2.52E-05,0.751623886,0.3,0.035,10,Ddx42,,,,,,,,
4.31E-12,0.751213726,0.5,0.011,10,Gm15210,,,,,,,,
0.004258804,0.750366026,0.9,0.42,10,Npm1,,,,,,,,
6.38E-07,0.749911197,0.4,0.017,10,Carhsp1,,,,,,,,
1.38E-13,0.749066069,0.7,0.064,10,Svbp,,,,,,,,
6.61E-11,0.748478056,0.7,0.068,10,Fam162a,,,,,,,,
1.46E-11,0.747992027,0.8,0.124,10,Oaz1-ps,,,,,,,,
1.73E-06,0.745884361,0.4,0.042,10,Nifk,,,,,,,,
0.000126721,0.745805786,1,0.531,10,Ptma,,,,,,,,
4.07E-13,0.744863292,0.7,0.119,10,Rps15-ps2,,,,,,,,
8.47E-16,0.743265302,0.6,0.055,10,Eif3a,,,,,,,,
2.11E-11,0.741824939,0.6,0.028,10,Pole3,,,,,,,,
1.69E-11,0.741035412,0.4,0.033,10,Gskip,,,,,,,,
3.07E-11,0.740621914,0.6,0.029,10,Rfc4,,,,,,,,
1.00E-06,0.739571888,1,0.327,10,Nop10,,,,,,,,
1.20E-06,0.739237335,0.7,0.141,10,Cct7,,,,,,,,
2.06E-07,0.738630533,0.4,0.049,10,Micu2,,,,,,,,
5.95E-09,0.73752007,0.5,0.024,10,Mcm2,,,,,,,,
0.000206355,0.737329821,1,0.401,10,Rpl36al,,,,,,,,
9.78E-13,0.735668856,0.8,0.095,10,Etfb,,,,,,,,
8.17E-13,0.735393657,0.5,0.005,10,Abcg2,,,,,,,,
0.002139696,0.73507531,0.9,0.339,10,Rpl7a,,,,,,,,
2.36E-13,0.73500913,0.6,0.067,10,Gm13835,,,,,,,,
3.17E-09,0.734835653,0.4,0.033,10,Lpcat3,,,,,,,,
0.00341082,0.734610753,0.2,0.023,10,Vamp7,,,,,,,,
4.81E-11,0.733283908,0.5,0.048,10,Psmd3,,,,,,,,
2.62E-11,0.733158064,0.7,0.074,10,Lsm2,,,,,,,,
4.42E-09,0.732640851,0.6,0.058,10,Pcmt1,,,,,,,,
0.000744176,0.732533042,0.2,0.028,10,Myg1,,,,,,,,
0.00946321,0.730982505,0.2,0.026,10,1500011B03Rik,,,,,,,,
1.09E-09,0.729465068,0.6,0.109,10,Dync1i2,,,,,,,,
0.006354215,0.728511473,0.2,0.034,10,Hsf1,,,,,,,,
4.94E-19,0.728097357,0.8,0.053,10,Mrpl14,,,,,,,,
5.83E-06,0.727417952,0.2,0.023,10,Rbl2,,,,,,,,
1.88E-13,0.726770791,0.7,0.089,10,Rbbp7,,,,,,,,
6.41E-08,0.72594146,0.4,0.006,10,Cdc6,,,,,,,,
3.81E-09,0.725051946,0.8,0.147,10,Hmgn2,,,,,,,,
9.37E-06,0.725039032,0.3,0.034,10,Dnase2a,,,,,,,,
1.56E-10,0.724860563,0.6,0.083,10,Larp7,,,,,,,,
4.36E-06,0.724199394,0.4,0.018,10,Cdca3,,,,,,,,
2.98E-09,0.723602018,0.6,0.084,10,U2af2,,,,,,,,
0.000399949,0.72343398,0.2,0.032,10,Ggps1,,,,,,,,
