p_val,avg_logFC,pct.1,pct.2,cluster,gene,,celltyppe
1.80E-17,0.317035282,0.277,0.131,9,Mrps18c,,
2.42E-20,0.315997241,0.315,0.147,9,Cks1b,,
3.28E-17,0.315699459,0.542,0.323,9,Gnas,,
8.87E-16,0.315141048,0.185,0.078,9,Slc25a39,,
8.99E-20,0.314181615,0.438,0.229,9,Banf1,,
1.26E-13,0.314006501,0.221,0.106,9,Vdac3,,
6.57E-21,0.313370398,0.43,0.221,9,Prdx1,,
2.40E-17,0.313148148,0.253,0.115,9,Canx,,
6.14E-15,0.312803344,0.219,0.101,9,Asf1b,,
2.08E-15,0.312634212,0.245,0.117,9,Pgp,,
1.50E-15,0.311696252,0.331,0.174,9,Mrps14,,
1.10E-13,0.310110982,0.183,0.082,9,Set,,
8.90E-14,0.310018654,0.185,0.083,9,Uqcc2,,
7.03E-17,0.309724986,0.259,0.121,9,Vbp1,,
7.22E-15,0.308674719,0.237,0.113,9,Ghitm,,
3.32E-14,0.307767524,0.189,0.084,9,Hnrnpd,,
6.26E-20,0.307335503,0.4,0.203,9,Uba52,,
2.09E-14,0.306974554,0.215,0.1,9,Tmem147,,
1.54E-18,0.306668119,0.209,0.085,9,Ube2k,,
5.17E-11,0.306454211,0.211,0.11,9,Glrx3,,
3.06E-13,0.305878244,0.167,0.073,9,Zcchc17,,
7.90E-14,0.305856327,0.157,0.066,9,Strap,,
3.25E-21,0.305207593,0.675,0.405,9,Hint1,,
1.36E-14,0.305090595,0.191,0.084,9,Mrps17,,
5.03E-14,0.304105978,0.157,0.065,9,Mrpl17,,
4.77E-16,0.303365602,0.207,0.091,9,Arl6ip4,,
7.67E-20,0.302807006,0.343,0.165,9,Eif4h,,
3.22E-17,0.302177667,0.153,0.056,9,Stip1,,
1.80E-13,0.299795692,0.155,0.065,9,Cenpw,,
8.38E-18,0.299428669,0.404,0.215,9,Ndufb6,,
1.76E-14,0.298955334,0.171,0.072,9,Tpd52l2,,
7.06E-14,0.296598364,0.161,0.068,9,Rpl10a-ps1,,
2.33E-17,0.294537064,0.466,0.263,9,Hnrnpa2b1,,
1.14E-17,0.293523153,0.378,0.199,9,Ndufa7,,
5.23E-17,0.291675619,0.303,0.148,9,Srsf11,,
7.54E-14,0.291436319,0.191,0.086,9,Gm15536,,
3.03E-18,0.2895554,0.524,0.301,9,Psma1,,
1.16E-18,0.288519364,0.291,0.135,9,Sdhb,,
2.67E-16,0.288476483,0.185,0.076,9,Polr2e,,
1.21E-18,0.288161159,0.396,0.204,9,Rnaseh2c,,
1.57E-18,0.287214107,0.207,0.084,9,Uba2,,
2.66E-12,0.286747616,0.233,0.119,9,Timm17b,,
4.46E-11,0.286132729,0.173,0.083,9,Mrpl40,,
1.09E-14,0.285481987,0.187,0.081,9,Polr2c,,
5.34E-13,0.283389467,0.201,0.095,9,Polr2m,,
2.04E-13,0.282444786,0.297,0.16,9,Smc4,,
2.02E-14,0.282369923,0.163,0.067,9,Thoc3,,
6.33E-15,0.28228266,0.225,0.104,9,Commd4,,
8.04E-10,0.280298308,0.207,0.112,9,Rbbp4,,
4.07E-17,0.279850257,0.197,0.081,9,Apobec3,,
2.34E-15,0.279193878,0.225,0.103,9,Gm10076,,
1.06E-13,0.277505488,0.225,0.108,9,2700060E02Rik,,
5.81E-18,0.277277151,0.58,0.34,9,Pabpc1,,
1.72E-15,0.275251439,0.271,0.132,9,Psma3,,
8.48E-14,0.274643036,0.275,0.142,9,Ift20,,
2.23E-13,0.274090066,0.163,0.07,9,Pin4,,
4.21E-10,0.273310458,0.171,0.085,9,Tacc3,,
2.71E-18,0.271884411,0.307,0.147,9,Sf3b6,,
1.15E-09,0.271682158,0.173,0.088,9,Pole4,,
1.83E-16,0.271382843,0.371,0.195,9,Ndufs6,,
4.56E-16,0.271124717,0.719,0.483,9,Atp5j,,
1.72E-15,0.268730475,0.193,0.083,9,Sra1,,
8.89E-18,0.268402023,0.448,0.244,9,Serinc3,,
2.09E-13,0.267772165,0.175,0.077,9,Fam104a,,
4.92E-10,0.267469276,0.464,0.31,9,Ybx1,,
3.54E-14,0.267308873,0.357,0.196,9,Nop10,,
4.34E-12,0.26645122,0.171,0.078,9,Cdca4,,
2.52E-16,0.266145116,0.195,0.082,9,Rbbp7,,
8.76E-14,0.266099615,0.247,0.123,9,Rbm25,,
9.61E-17,0.265906188,0.542,0.314,9,Swi5,,
1.35E-15,0.265793909,0.195,0.083,9,Pbk,,
1.00E-12,0.265711191,0.229,0.114,9,Psmd13,,
2.10E-10,0.2643998,0.163,0.079,9,Mrpl41,,
1.01E-12,0.263423362,0.165,0.072,9,Cnih1,,
1.21E-12,0.263333329,0.193,0.091,9,Mrps12,,
2.04E-16,0.261595876,0.52,0.303,9,Dynll1,,
3.54E-15,0.260860439,0.361,0.196,9,D8Ertd738e,,
3.77E-13,0.26074255,0.183,0.083,9,Zmat2,,
1.09E-13,0.260286295,0.159,0.067,9,Ormdl2,,
2.49E-17,0.259906058,0.203,0.084,9,Eloc,,
2.14E-15,0.259643859,0.221,0.1,9,Ahsa1,,
1.82E-11,0.258671183,0.157,0.071,9,Txnl4a,,
1.51E-15,0.258194381,0.367,0.197,9,Uqcrc1,,
1.55E-11,0.256633783,0.157,0.071,9,Ncaph2,,
5.29E-17,0.255567144,0.865,0.666,9,Eif1,,
6.43E-12,0.255531382,0.169,0.077,9,Psmc1,,
3.13E-14,0.254332163,0.199,0.09,9,0610012G03Rik,,
6.42E-16,0.254102254,0.309,0.156,9,Hnrnpm,,
2.83E-17,0.253927039,0.442,0.24,9,Psmb6,,
3.60E-17,0.253917787,0.257,0.117,9,Uqcrc2,,
5.36E-17,0.25371208,0.424,0.229,9,Pomp,,
7.86E-14,0.253509318,0.219,0.104,9,Puf60,,
2.49E-11,0.252499224,0.165,0.077,9,Srm,,
1.00E-11,0.251260867,0.169,0.078,9,2810428I15Rik,,
6.30E-152,1.348113204,0.933,0.362,10,Fcnb,,Neutrophil_Fcnb high
1.63E-78,0.944672518,0.841,0.429,10,Hmgn2,,
2.04E-98,0.943643567,0.958,0.441,10,Camp,,
4.32E-73,0.860136373,0.88,0.459,10,Serpinb1a,,
1.88E-51,0.844487274,0.63,0.27,10,Elane,,
4.54E-73,0.807587522,0.875,0.381,10,Chil3,,
5.25E-57,0.772743385,0.758,0.352,10,Cd63,,
1.32E-32,0.755481122,0.37,0.139,10,Rgcc,,
6.99E-60,0.746059241,0.889,0.536,10,Tmsb4x,,
3.28E-60,0.709442779,0.93,0.458,10,S100a8,,
1.97E-36,0.688040711,0.323,0.103,10,Ffar2,,
2.05E-36,0.669397824,0.156,0.03,10,Mogat2,,
5.12E-36,0.655285858,0.557,0.249,10,Cebpe,,
2.54E-30,0.645143708,0.415,0.17,10,Hsd11b1,,
1.12E-32,0.612242073,0.596,0.297,10,Lta4h,,
5.77E-26,0.599293125,0.187,0.053,10,Tuba8,,
5.66E-46,0.591841407,0.942,0.492,10,S100a9,,
4.73E-27,0.580961356,0.195,0.054,10,Tmem216,,
1.32E-34,0.566320556,0.616,0.29,10,Ms4a3,,
1.48E-23,0.54588455,0.432,0.202,10,Clec12a,,
7.48E-16,0.495191707,0.187,0.07,10,Gca,,
1.20E-38,0.488789352,0.928,0.446,10,Ngp,,
1.91E-13,0.46854622,0.203,0.087,10,S100a1,,
8.55E-19,0.464874295,0.37,0.173,10,C3,,
1.40E-16,0.45989208,0.212,0.081,10,Orm1,,
9.78E-10,0.458993719,0.206,0.104,10,Asf1b,,
5.62E-18,0.458479871,0.663,0.44,10,Tuba4a,,
2.61E-25,0.443278568,0.593,0.31,10,Prtn3,,
9.97E-14,0.443060108,0.409,0.229,10,Tmed3,,
6.38E-18,0.441793188,0.259,0.105,10,Id2,,
1.31E-16,0.438607579,0.295,0.134,10,Rrm2,,
2.31E-17,0.438473238,0.284,0.123,10,Prss57,,
2.40E-15,0.438146996,0.273,0.122,10,Agpat2,,
1.87E-22,0.436227648,0.474,0.227,10,Clec4a2,,
1.07E-13,0.434121606,0.39,0.215,10,1810037I17Rik,,
6.30E-11,0.424112564,0.181,0.081,10,Ptpn7,,
6.79E-15,0.424101475,0.365,0.188,10,Scp2,,
3.63E-13,0.417786091,0.281,0.137,10,Gsn,,
8.16E-20,0.409103186,0.337,0.145,10,Mgst2,,
8.39E-11,0.399006314,0.24,0.119,10,Pgp,,
3.20E-17,0.397599706,0.691,0.469,10,Cfl1,,
1.20E-22,0.388713207,0.758,0.489,10,Pglyrp1,,
9.11E-10,0.388049933,0.181,0.085,10,Hexb,,
4.67E-15,0.386394754,0.24,0.101,10,Rogdi,,
6.52E-19,0.382406609,0.794,0.544,10,H2afz,,
3.38E-10,0.38239636,0.226,0.114,10,Igfbp4,,
1.05E-10,0.381614913,0.379,0.222,10,Tmem256,,
9.15E-17,0.375004409,0.198,0.073,10,F630028O10Rik,,
4.40E-18,0.368496086,0.827,0.592,10,Arhgdib,,
2.56E-18,0.368408355,0.774,0.531,10,Itm2b,,
7.81E-12,0.365517147,0.315,0.169,10,Lamtor2,,
4.22E-15,0.365075824,0.532,0.312,10,Aprt,,
1.32E-06,0.356673821,0.184,0.102,10,Cdkn3,,
2.24E-07,0.355736511,0.181,0.097,10,Ptgr1,,
1.26E-12,0.349941593,0.454,0.27,10,Ndufv3,,
1.12E-22,0.34595981,0.76,0.43,10,Wfdc21,,
2.86E-14,0.342902942,0.462,0.255,10,Tmbim6,,
1.26E-18,0.335975386,0.518,0.27,10,Nkg7,,
2.04E-07,0.327318597,0.164,0.084,10,Rpia,,
2.87E-12,0.32635092,0.635,0.418,10,Tagln2,,
1.15E-10,0.326294603,0.24,0.12,10,Atp6ap2,,
3.92E-09,0.324070131,0.187,0.09,10,Abhd5,,
7.03E-10,0.318079392,0.348,0.203,10,Ube2c,,
1.11E-07,0.317673057,0.162,0.081,10,Xpc,,
2.36E-08,0.316163799,0.304,0.181,10,Ap3s1,,
7.63E-08,0.316060828,0.223,0.122,10,Rps6ka1,,
6.36E-07,0.314043083,0.175,0.094,10,Tk1,,
1.17E-10,0.306063749,0.256,0.13,10,Ppp1cb,,
8.99E-06,0.304005128,0.223,0.138,10,Tyms,,
1.99E-08,0.302763805,0.17,0.082,10,Mcee,,
4.98E-11,0.301752038,0.309,0.166,10,Trem3,,
1.32E-08,0.300479489,0.195,0.097,10,Hck,,
1.85E-16,0.300406838,0.813,0.566,10,Prdx5,,
3.65E-07,0.298456082,0.153,0.077,10,Cd81,,
1.17E-09,0.29611085,0.206,0.1,10,Hvcn1,,
1.68E-07,0.294686058,0.287,0.174,10,Ndufb3,,
1.54E-16,0.28196097,0.844,0.579,10,Cyba,,
6.70E-09,0.28105396,0.242,0.129,10,Cdca3,,
2.71E-07,0.276923402,0.24,0.138,10,Pnp,,
2.94E-11,0.276768586,0.621,0.403,10,Tkt,,
1.29E-08,0.275824695,0.298,0.172,10,Dap,,
1.17E-12,0.275344099,0.819,0.595,10,Hp,,
6.26E-08,0.264288681,0.159,0.077,10,Marcksl1,,
3.98E-10,0.261905354,0.387,0.224,10,Gstm1,,
1.74E-08,0.256728439,0.279,0.157,10,Ssrp1,,
8.63E-05,0.254552565,0.234,0.154,10,Cks2,,
1.03E-270,4.021008583,0.74,0.114,11,Igkc,,B cell_Igkc high
1.36E-11,3.905694154,0.178,0.081,11,Igha,,
4.85E-24,3.419565446,0.227,0.08,11,Jchain,,
2.19E-61,3.101414168,0.227,0.038,11,Iglv1,,
1.85E-48,2.834674035,0.468,0.177,11,Iglc1,,
5.91E-136,2.81291684,0.583,0.13,11,Ighm,,
1.16E-301,2.674793077,0.858,0.149,11,Cd74,,
0,2.344627628,0.414,0.019,11,Iglc2,,
1.83E-258,2.111810132,0.335,0.017,11,Ms4a1,,
2.24E-178,2.099249385,0.39,0.04,11,H2-Eb1,,
1.95E-222,2.008507956,0.553,0.067,11,Ly6d,,
1.25E-266,1.949882913,0.375,0.021,11,Iglc3,,
8.54E-155,1.93251998,0.435,0.059,11,H2-Aa,,
3.45E-177,1.894316962,0.616,0.108,11,Cd79a,,
1.28E-129,1.886919765,0.517,0.103,11,H2-Ab1,,
9.38E-233,1.830836033,0.272,0.011,11,Fcmr,,
3.11E-137,1.788509442,0.595,0.131,11,Cd79b,,
2.91E-151,1.584278269,0.181,0.008,11,Ighd,,
2.03E-118,1.508141082,0.257,0.025,11,Cd19,,
9.66E-60,1.409835591,0.239,0.043,11,Mzb1,,
1.04E-56,1.353844066,0.172,0.024,11,Ly6a,,
1.68E-36,1.212368709,0.221,0.055,11,Ltb,,
7.62E-47,1.175969241,0.205,0.039,11,Spib,,
1.18E-46,1.115901126,0.208,0.04,11,Fcrla,,
5.60E-21,1.010774317,0.236,0.09,11,Siglecg,,
2.89E-26,0.97774906,0.23,0.073,11,Cnp,,
3.95E-38,0.969126919,0.423,0.158,11,Ptprcap,,
2.82E-22,0.89813285,0.35,0.16,11,Shisa5,,
1.06E-17,0.857566022,0.163,0.054,11,Dusp2,,
9.00E-14,0.793771764,0.492,0.342,11,Rps27,,
4.19E-31,0.785573172,0.335,0.118,11,Vpreb3,,
1.57E-10,0.709792034,0.163,0.072,11,Tmem123,,
7.69E-14,0.705104837,0.369,0.212,11,Klf2,,
1.08E-07,0.685635721,0.169,0.088,11,H2-DMa,,
9.16E-11,0.676281824,0.296,0.169,11,Cd37,,
7.88E-18,0.648441527,0.281,0.121,11,Chchd10,,
6.89E-05,0.644664936,0.233,0.164,11,Gm15427,,
1.12E-07,0.619082932,0.151,0.074,11,Btg1,,
1.38E-08,0.587568704,0.163,0.079,11,Pkig,,
3.86E-17,0.561998733,0.544,0.361,11,H2-K1,,
9.37E-08,0.547921043,0.166,0.083,11,Dnajc7,,
1.98E-10,0.537909045,0.287,0.159,11,Ifi27l2a,,
5.35E-05,0.531556105,0.166,0.102,11,Hmgn1,,
3.12E-06,0.519892394,0.202,0.121,11,Nfkbia,,
8.03E-11,0.512175422,0.435,0.277,11,Cd52,,
9.37E-11,0.499871562,0.45,0.298,11,Ly6e,,
3.15E-06,0.486427628,0.178,0.102,11,Hvcn1,,
1.75E-05,0.484047504,0.157,0.091,11,Unc93b1,,
0.000115006,0.450172542,0.169,0.106,11,Arpc5l,,
0.000258682,0.445307734,0.151,0.093,11,Cytip,,
5.70E-13,0.43944593,0.266,0.126,11,Ctss,,
6.90E-06,0.40116459,0.538,0.463,11,Ddx5,,
0.000402837,0.385307844,0.166,0.106,11,Stk17b,,
5.06E-06,0.379410618,0.387,0.288,11,Serp1,,
0.000172911,0.376910754,0.502,0.432,11,H2-D1,,
0.000478668,0.363345663,0.154,0.097,11,Ifi30,,
0.005255254,0.356960301,0.329,0.279,11,Sec11c,,
0.000756613,0.344597841,0.323,0.252,11,Rgs2,,
0.003737525,0.33463544,0.178,0.125,11,Mcl1,,
0.00815492,0.299930081,0.221,0.169,11,Ptpn6,,
0.002046397,0.296058353,0.299,0.232,11,Zfp36,,
0.001046274,0.290995076,0.323,0.252,11,Serinc3,,
0.007742721,0.285154469,0.432,0.389,11,mt-Nd2,,
0.002998011,0.263263459,0.363,0.294,11,Lsp1,,
0.000488523,0.255765029,0.65,0.611,11,Fau,,
1.26E-287,2.275723088,0.78,0.109,12,Ctss,,Macrophage_S100a4 high
9.84E-286,2.166408713,0.669,0.073,12,S100a4,,
3.00E-188,2.036576555,0.843,0.218,12,Ifitm3,,
6.28E-207,1.944714001,0.587,0.077,12,Wfdc17,,
5.51E-98,1.932339318,0.446,0.092,12,Apoe,,
8.39E-243,1.878995789,0.302,0.013,12,Clec4a3,,
1.35E-135,1.869487414,0.387,0.049,12,Ccr2,,
2.82E-135,1.817551037,0.348,0.039,12,Ms4a4c,,
2.44E-144,1.696467706,0.344,0.035,12,Fn1,,
1.63E-174,1.66775403,0.252,0.014,12,Clec4a1,,
9.49E-154,1.662171187,0.941,0.406,12,Lyz2,,
1.29E-103,1.633801352,0.252,0.027,12,Gngt2,,
5.21E-87,1.592555879,0.489,0.123,12,Ccl9,,
1.25E-118,1.566749693,0.577,0.126,12,Ms4a6c,,
1.16E-75,1.496923509,0.521,0.151,12,Ifi27l2a,,
6.26E-119,1.496066702,0.836,0.32,12,Psap,,
2.36E-66,1.423999866,0.272,0.047,12,Ms4a6b,,
2.89E-77,1.42007236,0.295,0.048,12,Cd68,,
2.89E-114,1.41334737,0.197,0.013,12,Atf3,,
3.12E-97,1.408439932,0.689,0.216,12,Crip1,,
5.24E-67,1.382385932,0.397,0.097,12,Mpeg1,,
4.51E-77,1.361826282,0.311,0.054,12,Ctsc,,
3.59E-65,1.340466579,0.452,0.129,12,Smpdl3a,,
1.04E-44,1.299111285,0.298,0.079,12,Ctsa,,
8.72E-53,1.295873914,0.338,0.085,12,F13a1,,
5.24E-60,1.292199331,0.236,0.039,12,Csf1r,,
1.00E-60,1.273343609,0.298,0.061,12,Pld4,,
2.05E-100,1.267396799,0.17,0.011,12,Ifi204,,
4.89E-50,1.190920676,0.305,0.073,12,Tgfbi,,
6.32E-43,1.174837527,0.321,0.091,12,Ifi30,,
9.05E-74,1.165584064,0.813,0.452,12,Cst3,,
3.39E-52,1.117832198,0.282,0.061,12,Ccl3,,
3.58E-66,1.110297757,0.698,0.29,12,Ly6e,,
5.20E-41,1.099902444,0.197,0.038,12,Clec7a,,
2.60E-35,1.099762527,0.266,0.074,12,Evi2a,,
2.80E-87,1.098660237,0.79,0.317,12,Ccl6,,
1.41E-33,1.087506849,0.164,0.032,12,Irf7,,
5.06E-38,1.079610383,0.557,0.285,12,Npc2,,
9.54E-42,1.067963532,0.354,0.108,12,Samhd1,,
4.72E-68,1.06382174,0.843,0.465,12,Tmsb10,,
1.82E-45,1.04962824,0.6,0.272,12,Tyrobp,,
1.86E-52,1.030651014,0.154,0.019,12,Irf5,,
4.29E-26,0.996323823,0.334,0.134,12,Anxa5,,
3.72E-22,0.991977358,0.18,0.053,12,Selenop,,
1.30E-24,0.940873676,0.157,0.039,12,Itgb7,,
4.11E-49,0.930078375,0.767,0.444,12,Lgals3,,
3.88E-29,0.922810244,0.439,0.202,12,Lamp1,,
3.62E-17,0.913561887,0.233,0.094,12,Laptm4a,,
1.63E-35,0.891548567,0.508,0.225,12,Zfp36,,
1.45E-29,0.886496298,0.577,0.336,12,Ftl1,,
3.87E-18,0.878802119,0.154,0.046,12,Tmem176b,,
5.55E-33,0.877592666,0.433,0.171,12,Dusp1,,
1.04E-05,0.876380963,0.262,0.172,12,Cd74,,
2.41E-31,0.871883718,0.548,0.292,12,Ctsb,,
8.98E-29,0.86205507,0.479,0.23,12,Lst1,,
1.40E-24,0.854938871,0.607,0.406,12,B2m,,
4.17E-23,0.854289339,0.213,0.067,12,Gm2a,,
6.43E-25,0.848864383,0.341,0.137,12,Ctsh,,
3.91E-30,0.843139629,0.518,0.248,12,Fos,,
1.64E-15,0.83077908,0.157,0.053,12,Adgre5,,
3.63E-15,0.827313304,0.223,0.092,12,Tpd52,,
1.73E-16,0.822533356,0.282,0.128,12,Sat1,,
4.67E-26,0.821174124,0.489,0.247,12,Rgs2,,
2.05E-22,0.816730717,0.361,0.16,12,Shisa5,,
5.16E-19,0.812988107,0.233,0.087,12,Ap1s2,,
4.59E-17,0.803746994,0.161,0.051,12,Emilin2,,
6.04E-15,0.783227566,0.223,0.092,12,Il17ra,,
1.31E-23,0.778305358,0.436,0.21,12,Klf2,,
4.23E-13,0.772964733,0.256,0.125,12,Ifngr1,,
1.61E-12,0.765338585,0.203,0.089,12,Unc93b1,,
1.08E-14,0.75981413,0.22,0.091,12,Cytip,,
8.62E-10,0.757186679,0.184,0.088,12,Glud1,,
4.17E-15,0.756552683,0.2,0.078,12,Pim1,,
8.45E-17,0.74297115,0.469,0.265,12,Plac8,,
1.14E-10,0.73869816,0.19,0.087,12,H2-DMa,,
2.91E-12,0.730713318,0.308,0.174,12,Napsa,,
5.19E-13,0.72284754,0.318,0.175,12,Coro1b,,
2.62E-12,0.722239894,0.367,0.228,12,Prdx1,,
3.24E-17,0.713892669,0.22,0.082,12,Hacd4,,
8.73E-25,0.699396091,0.574,0.333,12,Fxyd5,,
4.82E-19,0.696097555,0.548,0.351,12,Psma7,,
6.23E-24,0.690100264,0.643,0.427,12,H2-D1,,
4.08E-12,0.681005602,0.374,0.23,12,Mrpl33,,
7.56E-22,0.670906081,0.518,0.289,12,Lsp1,,
1.11E-11,0.65734628,0.272,0.142,12,Ctsz,,
2.43E-12,0.638953468,0.361,0.213,12,Grn,,
1.04E-12,0.632493234,0.308,0.164,12,Rap1b,,
9.77E-12,0.623311413,0.4,0.251,12,Vim,,
1.53E-10,0.622333546,0.295,0.167,12,Glipr1,,
8.20E-10,0.61662348,0.41,0.288,12,Serp1,,
7.23E-09,0.614379414,0.151,0.067,12,Rgs10,,
4.92E-09,0.613432212,0.292,0.175,12,Bin2,,
2.69E-14,0.612282397,0.377,0.204,12,Lilrb4a,,
1.38E-15,0.605711245,0.541,0.362,12,H2-K1,,
3.64E-15,0.602486347,0.479,0.3,12,Laptm5,,
6.30E-09,0.601144177,0.213,0.108,12,Junb,,
6.37E-08,0.587882982,0.193,0.102,12,Psmb10,,
4.25E-09,0.585035837,0.233,0.123,12,Mcl1,,
3.62E-10,0.577555164,0.2,0.093,12,Nfam1,,
8.16E-12,0.575277922,0.334,0.184,12,Ypel3,,
1.82E-08,0.563627499,0.18,0.088,12,Ptprc,,
7.53E-09,0.561619928,0.266,0.149,12,Prkcd,,
4.69E-11,0.555974021,0.548,0.38,12,Ly6c2,,
6.75E-06,0.552132302,0.19,0.114,12,Trappc1,,
1.75E-23,0.551169427,0.734,0.479,12,Cybb,,
3.10E-06,0.548930696,0.177,0.099,12,Nadk,,
2.36E-09,0.548574011,0.377,0.249,12,Atox1,,
1.06E-05,0.545667398,0.164,0.093,12,Clk1,,
9.89E-06,0.544509079,0.154,0.085,12,Plin2,,
7.91E-14,0.539982854,0.528,0.353,12,Anxa2,,
1.25E-06,0.539313561,0.289,0.189,12,Emb,,
1.76E-07,0.53612203,0.151,0.072,12,Cyth4,,
0.000256286,0.53375478,0.207,0.143,12,Gsto1,,
1.54E-07,0.532717385,0.21,0.116,12,Selplg,,
8.85E-08,0.532160321,0.384,0.277,12,Akr1a1,,
1.60E-10,0.524588345,0.266,0.139,12,S100a10,,
1.06E-34,0.523935564,0.925,0.706,12,Fcer1g,,
2.17E-10,0.518950868,0.416,0.269,12,Zyx,,
6.73E-07,0.515779216,0.184,0.098,12,Hck,,
0.000326739,0.512879003,0.18,0.119,12,Selenow,,
0.004294287,0.511168871,0.203,0.153,12,Pycard,,
5.80E-07,0.506565243,0.233,0.138,12,Msn,,
1.25E-07,0.497638197,0.223,0.123,12,Btg2,,
2.25E-05,0.492264261,0.177,0.105,12,Man2b1,,
3.89E-07,0.48273041,0.361,0.254,12,Ptpn18,,
1.24E-07,0.478996962,0.295,0.186,12,Arhgap45,,
0.004020301,0.47379841,0.19,0.139,12,Gm9843,,
4.71E-13,0.472282763,0.554,0.383,12,Ifitm2,,
2.83E-14,0.471084712,0.675,0.527,12,Ucp2,,
0.000382704,0.468322098,0.197,0.135,12,Rap1a,,
0.000138845,0.464229723,0.236,0.165,12,Capza2,,
4.27E-14,0.462211679,0.675,0.536,12,Itm2b,,
5.67E-05,0.456582371,0.328,0.251,12,Clta,,
1.80E-06,0.451157253,0.331,0.225,12,Capg,,
0.00012798,0.45018773,0.167,0.103,12,Lamp2,,
1.50E-06,0.442851291,0.239,0.143,12,Slfn2,,
2.54E-06,0.437540111,0.377,0.278,12,Csf2ra,,
3.06E-11,0.43652373,0.613,0.441,12,Gpx1,,
0.000903693,0.43636987,0.272,0.211,12,Creg1,,
0.002330427,0.422021878,0.17,0.118,12,Gltscr2,,
0.000865151,0.416677868,0.311,0.253,12,Serinc3,,
1.32E-05,0.415705354,0.197,0.117,12,Sh3glb1,,
1.34E-14,0.402234116,0.748,0.599,12,Arpc1b,,
2.18E-12,0.401091701,0.659,0.511,12,Alox5ap,,
0.001275844,0.401008589,0.2,0.142,12,Rnh1,,
0.003304393,0.396305307,0.161,0.11,12,Arhgap9,,
8.98E-05,0.393804598,0.397,0.32,12,Rps28,,
0.000474468,0.391740904,0.4,0.344,12,Tmem50a,,
0.00021589,0.391397356,0.151,0.09,12,Card19,,
1.15E-06,0.390397112,0.397,0.279,12,Cd52,,
5.89E-10,0.389784709,0.643,0.51,12,Cotl1,,
0.005608796,0.387698529,0.203,0.154,12,Hexa,,
1.49E-07,0.378025773,0.21,0.11,12,Slfn1,,
1.45E-05,0.375164018,0.495,0.406,12,Hspa8,,
5.45E-06,0.374736204,0.243,0.147,12,Plbd1,,
0.000357767,0.369079293,0.223,0.152,12,Myo1f,,
3.53E-05,0.367601449,0.482,0.413,12,Cdk2ap2,,
0.000214051,0.366099806,0.344,0.274,12,Atp6v1f,,
0.005660309,0.362508757,0.321,0.273,12,Psmb8,,
0.000109075,0.362346481,0.492,0.414,12,Rpl10,,
0.005348466,0.359416595,0.285,0.238,12,Pomp,,
9.82E-14,0.359198866,0.767,0.619,12,Coro1a,,
0.006625243,0.355538212,0.151,0.106,12,Sirt7,,
0.008815688,0.351590373,0.275,0.23,12,Erp29,,
1.21E-12,0.349676705,0.725,0.58,12,Msrb1,,
0.000100966,0.348837284,0.341,0.257,12,Cd53,,
0.001352162,0.348622126,0.348,0.289,12,Actr3,,
0.008229918,0.334127713,0.285,0.243,12,Ndufa6,,
0.002953855,0.328070769,0.285,0.226,12,Fcgr3,,
0.004299002,0.323484942,0.174,0.122,12,Sp100,,
1.74E-05,0.323350388,0.459,0.375,12,Spi1,,
0.000246509,0.320820962,0.41,0.343,12,Capzb,,
0.001936808,0.3204225,0.18,0.123,12,Cd44,,
0.002094881,0.317775922,0.239,0.179,12,Dbnl,,
2.21E-07,0.316613073,0.403,0.273,12,Lgals1,,
1.86E-06,0.313035636,0.656,0.611,12,Fau,,
1.70E-06,0.307038193,0.551,0.446,12,Actg1,,
0.003271347,0.305531895,0.331,0.282,12,Atp6v0e,,
0.001066056,0.301791641,0.246,0.175,12,Cfp,,
0.00050974,0.29614381,0.298,0.22,12,Degs1,,
1.13E-10,0.293114239,0.751,0.629,12,Arpc2,,
0.000614619,0.289860102,0.479,0.409,12,Eef1a1,,
0.002190252,0.287961687,0.462,0.42,12,Sub1,,
0.001311346,0.28311734,0.315,0.247,12,Flna,,
0.009510553,0.2803265,0.177,0.129,12,Neat1,,
0.003383582,0.274514567,0.43,0.38,12,Rpl27a,,
0.002744176,0.2725321,0.433,0.38,12,H3f3a,,
0.006105122,0.268998023,0.318,0.266,12,Pfdn5,,
0.009755115,0.268490774,0.246,0.194,12,Fam49b,,
0.007753485,0.26702652,0.262,0.208,12,Ncf2,,
0.002118096,0.263956641,0.43,0.371,12,Ubc,,
8.61E-05,0.260664492,0.42,0.324,12,Mgst1,,
4.21E-05,0.256877811,0.197,0.118,12,Irf8,,
3.25E-06,0.251662828,0.695,0.586,12,Cyba,,
8.82E-238,2.962798717,0.588,0.057,13,Ccl5,,
0,2.918231005,0.676,0.02,13,Ms4a4b,,T cell_Ms4a4b high
0,2.602135263,0.479,0.013,13,Trbc2,,
1.06E-206,2.410893405,0.576,0.062,13,AW112010,,
5.59E-211,2.166837586,0.294,0.012,13,Trbc1,,
1.32E-269,1.992216316,0.332,0.011,13,Thy1,,
7.68E-205,1.961330244,0.307,0.014,13,Lck,,
1.02E-238,1.931882837,0.311,0.012,13,Gimap4,,
3.25E-218,1.834552593,0.273,0.01,13,Ctsw,,
4.41E-227,1.774440134,0.239,0.006,13,Gimap3,,
7.18E-237,1.697470583,0.235,0.005,13,Cd3g,,
2.89E-144,1.693934946,0.298,0.021,13,Cd3d,,
